"identifier","log2FoldChange","logCPM","LR","pvalue","padj","gene","chrom","strand","Symbol"
"ENSG00000130598",-2.52561090318696,2.34731181254854,35.006513149984,3.2860432889215e-09,4.52652463048936e-05,"TNNI2","chr11","+","TNNI2"
"ENSG00000130635",2.58443175058607,7.79602995350699,49.4245883582736,2.06145595845223e-12,3.13464993042246e-08,"COL5A1","chr9","+","COL5A1"
"ENSG00000130649",-2.47916987401845,2.22978650777034,49.2904122221473,2.20738730926773e-12,3.35478723262509e-08,"CYP2E1","chr10","+","CYP2E1"
"ENSG00000130653",-2.96782128912297,6.14835344628085,82.4307177836984,1.09439716140283e-19,1.84438753611218e-15,"PNPLA7","chr9","-","PNPLA7"
"ENSG00000130822",3.07225770131029,0.94056899686798,38.662408700004,5.03819365318482e-10,7.14567005831204e-06,"PNCK","chrX","-","PNCK"
"ENSG00000130948",-2.64027054919361,0.15830273113843,58.008929166606,2.60930699234353e-14,4.12296597860201e-10,"HSD17B3","chr9","-","HSD17B3"
"ENSG00000131016",-2.46843987319544,7.22958477393743,33.0065948532167,9.18467950116706e-09,0.000123993173265755,"AKAP12","chr6","+","AKAP12"
"ENSG00000131080",-2.61531329893447,3.06549349568388,45.6661655094047,1.40224049597897e-11,2.08863721876067e-07,"EDA2R","chrX","-","EDA2R"
"ENSG00000131153",3.45721102180268,3.03344466475807,124.040383086617,8.25464183725021e-29,1.44877218885578e-24,"GINS2","chr16","-","GINS2"
"ENSG00000131187",2.34906463747616,1.70757786331418,46.0750477094036,1.13808754991515e-11,1.69893709451334e-07,"F12","chr5","-","F12"
"ENSG00000131203",4.24544244139742,2.6999007594545,33.9820395049724,5.56231557889213e-09,7.58366106026152e-05,"IDO1","chr8","+","IDO1"
"ENSG00000131409",-2.64496423231928,1.6368485340516,56.0567738962998,7.04082051143037e-14,1.10400065619228e-09,"LRRC4B","chr19","-","LRRC4B"
"ENSG00000131435",-2.40827088763849,5.75298830547314,50.7078585688477,1.07189514836362e-12,1.64010676651117e-08,"PDLIM4","chr5","+","PDLIM4"
"ENSG00000131462",2.118593531234,4.82247989162974,49.0361488859765,2.51288458299337e-12,3.81405622006734e-08,"TUBG1","chr17","+","TUBG1"
"ENSG00000131746",-2.63513048290708,6.58416528697588,29.8770723483021,4.60324195511349e-08,0.000601873885631088,"TNS4","chr17","-","TNS4"
"ENSG00000131747",5.50796768630138,5.14066130695092,131.956308336494,1.52948648387513e-30,2.69510813323637e-26,"TOP2A","chr17","-","TOP2A"
"ENSG00000132031",2.46468926655449,3.38787964280162,33.8494656712556,5.95454435848715e-09,8.10711214408026e-05,"MATN3","chr2","-","MATN3"
"ENSG00000132164",2.78959936618145,1.03080846184469,29.994370843515,4.33302356675526e-08,0.000567409436066601,"SLC6A11","chr3","+","SLC6A11"
"ENSG00000132424",-2.26422436990069,8.12945034723446,145.227219153257,1.91551458641736e-33,3.39103547233466e-29,"PNISR","chr6","-","PNISR"
"ENSG00000132432",2.15338922127128,5.38649294262679,85.2150263525087,2.67620374657962e-20,4.53161580408327e-16,"SEC61G","chr7","-","SEC61G"
"ENSG00000132541",2.19658625023618,3.76239657982855,36.079873133919,1.89392944133067e-09,2.63369828111443e-05,"HRSP12","chr8","-","HRSP12"
"ENSG00000132623",2.45263963750673,3.3983442609297,74.8671315450716,5.03482722242928e-18,8.36939329184419e-14,"ANKEF1","chr20","+","ANKEF1"
"ENSG00000132646",2.42588963457221,5.81383288281031,136.613787713279,1.46474795376993e-31,2.58425481483629e-27,"PCNA","chr20","-","PCNA"
"ENSG00000132698",2.25694758375546,5.93253066290769,84.4966520255729,3.84865995896634e-20,6.50962345459567e-16,"RAB25","chr1","+","RAB25"
"ENSG00000132793",-2.10198693527973,5.96365625043618,87.7387826614687,7.46953416017071e-21,1.26944733052101e-16,"LPIN3","chr20","+","LPIN3"
"ENSG00000132840",-2.40399869333415,3.49777884377117,40.9039756791895,1.59895531264626e-10,2.30649303849223e-06,"BHMT2","chr5","+","BHMT2"
"ENSG00000133019",3.65528647135579,2.57404919228168,91.9517479535478,8.88158831932814e-22,1.51786344377318e-17,"CHRM3","chr1","+","CHRM3"
"ENSG00000133110",3.29563390497797,8.50961724746172,51.9750209558913,5.62111851339977e-13,8.66270574100039e-09,"POSTN","chr13","-","POSTN"
"ENSG00000133116",-2.15007350328487,2.42675494965984,55.0389162830844,1.18166808886581e-13,1.84505655395508e-09,"KL","chr13","+","KL"
"ENSG00000133195",2.1338605763321,5.32718927418251,67.8764022463643,1.74072029856198e-16,2.84102959928301e-12,"SLC39A11","chr17","-","SLC39A11"
"ENSG00000133216",2.2626053405108,2.44701768427747,42.2588512338176,7.99573128017467e-11,1.16489809020865e-06,"EPHB2","chr1","+","EPHB2"
"ENSG00000133392",-2.73478992054298,8.28139930986315,37.7166128791579,8.18049075386865e-10,1.1511586588844e-05,"MYH11","chr16","-","MYH11"
"ENSG00000133519",-2.76463548065679,2.96792292503291,36.2770798842798,1.71165054105465e-09,2.3836445434727e-05,"ZDHHC8P1","chr22","-","ZDHHC8P1"
"ENSG00000133678",2.48395556656778,5.61253371859711,104.972431537831,1.23847006972216e-24,2.14564939579365e-20,"TMEM254","chr10","+","TMEM254"
"ENSG00000133800",-4.94285084087768,5.95366631647414,104.279506964514,1.75696882598131e-24,3.04201582530404e-20,"LYVE1","chr11","-","LYVE1"
"ENSG00000134028",5.58505680133314,1.87019726321963,51.4744410254109,7.25353067938514e-13,1.11443245358073e-08,"ADAMDEC1","chr8","+","ADAMDEC1"
"ENSG00000134049",2.08423655583231,5.38728347117748,136.797086771532,1.33558941627406e-31,2.35691464289883e-27,"IER3IP1","chr18","-","IER3IP1"
"ENSG00000134057",3.67016615416935,4.06720093300915,206.04531846002,1.00162116123041e-46,1.78749312433179e-42,"CCNB1","chr5","+","CCNB1"
"ENSG00000134247",2.27369081293045,6.53361616401065,117.511297308034,2.21832923916433e-27,3.87786134298316e-23,"PTGFRN","chr1","+","PTGFRN"
"ENSG00000134258",4.34916409579859,8.56566171551108,134.377191443807,4.51821649363706e-31,7.96697114323022e-27,"VTCN1","chr1","-","VTCN1"
"ENSG00000134321",2.11259622523247,3.45410113332667,29.5574844918356,5.42826372952287e-08,0.000706814220221172,"RSAD2","chr2","+","RSAD2"
"ENSG00000134690",3.88840438800601,2.88643387726698,155.648202975361,1.01051647185556e-35,1.79376778919081e-31,"CDCA8","chr1","+","CDCA8"
"ENSG00000134760",3.74772443911199,3.84292550362533,46.4090457676963,9.59714314957477e-12,1.43448498656694e-07,"DSG1","chr18","+","DSG1"
"ENSG00000134802",2.26359157123601,7.36592547419937,63.7238009665815,1.43144646795006e-15,2.30634654916114e-11,"SLC43A3","chr11","-","SLC43A3"
"ENSG00000134809",2.46744584043118,4.28045739031063,152.926674510408,3.97464283252215e-35,7.05022145632778e-31,"TIMM10","chr11","-","TIMM10"
"ENSG00000134824",4.38301478565455,6.28487718691891,68.8088156960221,1.0848665401604e-16,1.77516711966447e-12,"FADS2","chr11","+","FADS2"
"ENSG00000134884",-2.20365838774728,7.40696107010874,146.053254962349,1.26385955868326e-33,2.23816889247218e-29,"ARGLU1","chr13","-","ARGLU1"
"ENSG00000134986",2.05696761776732,5.14694756315928,45.5005462882245,1.52596262786167e-11,2.2713953715721e-07,"NREP","chr5","-","NREP"
"ENSG00000135052",2.48739279689373,7.34345152412777,87.1291560836658,1.01660792623716e-20,1.72589527637283e-16,"GOLM1","chr9","-","GOLM1"
"ENSG00000135063",-2.82250625547139,5.91451796507659,63.7334454854281,1.42445563225685e-15,2.29522536025546e-11,"FAM189A2","chr9","+","FAM189A2"
"ENSG00000135077",2.29788383536239,3.35043386500479,66.2474322465497,3.97725542357561e-16,6.46025598451387e-12,"HAVCR2","chr5","-","HAVCR2"
"ENSG00000135094",3.50128406091036,2.14013598650649,66.4093515178091,3.6635992531068e-16,5.95261606644793e-12,"SDS","chr12","-","SDS"
"ENSG00000135114",2.96687568438053,2.83084506799914,38.5586102736885,5.31338439865644e-10,7.52853435445631e-06,"OASL","chr12","-","OASL"
"ENSG00000135119",2.6346090133031,1.17789763942564,99.9156943117745,1.59024115582648e-23,2.74157575264486e-19,"RNFT2","chr12","+","RNFT2"
"ENSG00000135127",2.21503597542764,3.14307398964169,38.2297773768688,6.28854202164859e-10,8.88822529339811e-06,"CCDC64","chr12","+","CCDC64"
"ENSG00000135298",-3.40667286059497,-0.00248597337032886,72.048952976156,2.09924535432077e-17,3.46690370266076e-13,"ADGRB3","chr6","+","ADGRB3"
"ENSG00000135378",2.85035796053478,4.74900768974184,117.88638161319,1.83610182238591e-27,3.21134208735295e-23,"PRRG4","chr11","+","PRRG4"
"ENSG00000135406",-3.10698404712904,1.17367023117071,48.0882628981512,4.07458234966494e-12,6.153434264464e-08,"PRPH","chr12","+","PRPH"
"ENSG00000135424",-3.81786630716123,7.1161682125563,66.6258589781986,3.28251699275699e-16,5.33802913362142e-12,"ITGA7","chr12","-","ITGA7"
"ENSG00000135437",-3.0092525534311,4.04143057563451,34.6001792040697,4.04869015302513e-09,5.55520775896578e-05,"RDH5","chr12","+","RDH5"
"ENSG00000135451",3.77203831174117,2.43461425195781,77.5211326224339,1.31309997278784e-18,2.19353350454209e-14,"TROAP","chr12","+","TROAP"
"ENSG00000135473",-2.09148242679569,6.61663505997586,113.581934592909,1.60893613964056e-26,2.80598462753314e-22,"PAN2","chr12","-","PAN2"
"ENSG00000135476",3.00441519447465,2.89642134959167,56.1841132286028,6.59926161014912e-14,1.03516017616799e-09,"ESPL1","chr12","+","ESPL1"
"ENSG00000135502",-4.5286294577882,3.25926797812067,171.70457439964,3.13964855723079e-39,5.58669064273647e-35,"SLC26A10","chr12","+","SLC26A10"
"ENSG00000135519",-3.2964406670576,1.73736121307212,89.3270901433405,3.34645166297626e-21,5.69967647238117e-17,"KCNH3","chr12","+","KCNH3"
"ENSG00000135549",2.31887500782797,4.92453168165621,29.6286104649377,5.23268602655316e-08,0.000681818989259877,"PKIB","chr6","+","PKIB"
"ENSG00000135722",-2.29194450123604,3.93120343154833,69.5176109837903,7.57352624425308e-17,1.24190683353262e-12,"FBXL8","chr16","+","FBXL8"
"ENSG00000135740",-2.42751370962534,2.46694983356848,66.234174183154,4.0040977729916e-16,6.50265478333835e-12,"SLC9A5","chr16","+","SLC9A5"
"ENSG00000135744",4.17750620562004,3.36315598244708,43.3102123088495,4.6713906696043e-11,6.86180575458176e-07,"AGT","chr1","-","AGT"
"ENSG00000135750",2.16905778067058,3.78574657831771,55.395078043843,9.85829881290604e-14,1.54124643640973e-09,"KCNK1","chr1","+","KCNK1"
"ENSG00000135773",3.2664821762216,1.49771951369823,51.979749147005,5.60759927506966e-13,8.64299276266486e-09,"CAPN9","chr1","+","CAPN9"
"ENSG00000135919",2.1432791332152,5.04125717201494,56.2315868974547,6.44182875125193e-14,1.01072293107143e-09,"SERPINE2","chr2","-","SERPINE2"
"ENSG00000135976",-2.15245455530671,4.73521938880135,97.1915821398313,6.29336456522507e-23,1.08201816969915e-18,"ANKRD36","chr2","+","ANKRD36"
"ENSG00000136011",-3.82127032860053,1.67188964009888,49.4218380636333,2.06434803276153e-12,3.13863474901062e-08,"STAB2","chr12","+","STAB2"
"ENSG00000136026",2.34851587141744,6.25389338330151,155.68528419271,9.91836829675639e-36,1.7607087400402e-31,"CKAP4","chr12","-","CKAP4"
"ENSG00000136108",2.39842398304713,3.80446591395423,94.826826329728,2.07790540342109e-22,3.56215323308477e-18,"CKAP2","chr13","+","CKAP2"
"ENSG00000136158",-2.63819385024027,6.3259775473437,78.9862399174334,6.25440437617449e-19,1.04761273300923e-14,"SPRY2","chr13","-","SPRY2"
"ENSG00000136160",-2.48474444170434,5.77992172043489,74.8653909118065,5.03926813496905e-18,8.37627149394556e-14,"EDNRB","chr13","-","EDNRB"
"ENSG00000136240",2.22822199176038,7.57003091706096,154.76747313077,1.57401284657994e-35,2.79324319754077e-31,"KDELR2","chr7","-","KDELR2"
"ENSG00000136274",-2.06367504169769,3.26717889809977,41.8805739214004,9.70217738865215e-11,1.40992041811893e-06,"NACAD","chr7","-","NACAD"
"ENSG00000136379",2.10029232868816,3.99766865071652,49.6815896784281,1.80834865582007e-12,2.75483834227629e-08,"ABHD17C","chr15","+","ABHD17C"
"ENSG00000136449",-2.69606225211325,0.790023348918858,46.3722774343829,9.77893354830089e-12,1.46155940812905e-07,"MYCBPAP","chr17","+","MYCBPAP"
"ENSG00000136492",2.58731325425404,2.15272171904002,47.6720796108547,5.03816017914398e-12,7.58646159775501e-08,"BRIP1","chr17","-","BRIP1"
"ENSG00000136522",2.22697729709235,4.40354872996879,120.862222648581,4.09613957980976e-28,7.17766538570064e-24,"MRPL47","chr3","-","MRPL47"
"ENSG00000136546",-4.00712849496366,4.00395398737359,41.6439390865682,1.0950433912483e-10,1.5890174650404e-06,"SCN7A","chr2","-","SCN7A"
"ENSG00000136628",2.05468173226209,7.02464371908408,114.119911059004,1.22661960310661e-26,2.13959257369885e-22,"EPRS","chr1","-","EPRS"
"ENSG00000136810",2.31375799554012,6.6567671403764,126.414048057361,2.49580457559397e-29,4.38662612206397e-25,"TXN","chr9","-","TXN"
"ENSG00000136960",-2.79537707843703,6.85838439247878,44.3117493566712,2.80030461541536e-11,4.13660997789157e-07,"ENPP2","chr8","-","ENPP2"
"ENSG00000136982",2.36405125284968,2.43255510327031,43.1758633739031,5.00341155029705e-11,7.34400747352601e-07,"DSCC1","chr8","-","DSCC1"
"ENSG00000137070",-2.94251612015137,5.36989518144423,143.942433886156,3.65743668063787e-33,6.47037123171645e-29,"IL11RA","chr9","+","IL11RA"
"ENSG00000137098",-2.77987946787897,1.59678657952998,78.0668053092293,9.96139543989991e-19,1.66514686173367e-14,"SPAG8","chr9","-","SPAG8"
"ENSG00000137124",2.30456247882545,4.71551579688006,85.2802601983077,2.5893535044476e-20,4.38481122443156e-16,"ALDH1B1","chr9","+","ALDH1B1"
"ENSG00000137225",-3.43373667168155,2.91534585982481,77.1596799506909,1.57679922092399e-18,2.63262397925469e-14,"CAPN11","chr6","+","CAPN11"
"ENSG00000137364",2.21928645601393,4.35899592522526,163.562669945404,1.88494923187411e-37,3.35030876473304e-33,"TPMT","chr6","-","TPMT"
"ENSG00000137547",2.28794020015629,4.80374687822379,128.970045153852,6.88496388649987e-30,1.21147824546852e-25,"MRPL15","chr8","+","MRPL15"
"ENSG00000137563",2.97029342305022,4.14241922745493,122.430236798449,1.85836056243152e-28,3.25919275439239e-24,"GGH","chr8","-","GGH"
"ENSG00000137573",3.21444850971792,6.93092083100551,86.6050705730179,1.32506977335874e-20,2.24784836352576e-16,"SULF1","chr8","+","SULF1"
"ENSG00000137727",-3.03415857803348,3.91285178425718,64.9287016733209,7.76576695969952e-16,1.2559574903922e-11,"ARHGAP20","chr11","-","ARHGAP20"
"ENSG00000137731",-2.62017430238605,-0.0619866313721054,65.1999078412895,6.76726913198304e-16,1.09535018170277e-11,"FXYD2","chr11","-","FXYD2"
"ENSG00000137745",8.10200026168231,3.04202328457421,47.648230992618,5.09982351537118e-12,7.67778430239131e-08,"MMP13","chr11","-","MMP13"
"ENSG00000137804",4.45183304219259,3.83211757974361,169.221720503474,1.09434113266167e-38,1.94650457266532e-34,"NUSAP1","chr15","+","NUSAP1"
"ENSG00000137807",2.74514334202982,3.24563260045992,92.582269673983,6.45834468238678e-22,1.10444152413496e-17,"KIF23","chr15","+","KIF23"
"ENSG00000137812",4.28002497944026,2.08447221342512,134.791142092867,3.66792523116965e-31,6.46838614516768e-27,"CASC5","chr15","+","CASC5"
"ENSG00000137872",-2.16625979914622,4.28921276508354,37.3219867814253,1.001491328176e-09,1.40519248256374e-05,"SEMA6D","chr15","+","SEMA6D"
"ENSG00000137960",-2.49865183364183,2.42438598879567,62.1131492857139,3.24278848191156e-15,5.19916277304880e-11,"GIPC2","chr1","+","GIPC2"
"ENSG00000138028",2.08217695921088,3.39839039830936,42.8762508481901,5.83143039012610e-11,8.53896352026165e-07,"CGREF1","chr2","-","CGREF1"
"ENSG00000138160",3.81917593656414,3.61351562306045,150.71764202984,1.20809942585969e-34,2.14183947210664e-30,"KIF11","chr10","+","KIF11"
"ENSG00000138180",6.03128034025639,2.79420697255953,153.184841624613,3.49040799775139e-35,6.19163474721118e-31,"CEP55","chr10","+","CEP55"
"ENSG00000138430",2.03768478436429,5.96891848095509,148.927064976115,2.97497439801319e-34,5.27284462303857e-30,"OLA1","chr2","-","OLA1"
"ENSG00000138640",-2.18343308069451,6.16993407615028,69.0788879275449,9.46026502828295e-17,1.5493076036819e-12,"FAM13A","chr4","-","FAM13A"
"ENSG00000138685",-3.11809512809763,4.87298366400492,86.9110525757752,1.13513227045893e-20,1.92631946296881e-16,"FGF2","chr4","+","FGF2"
"ENSG00000138696",4.46921383481018,4.60426722600824,42.2898585417472,7.86996023520953e-11,1.14673190587238e-06,"BMPR1B","chr4","+","BMPR1B"
"ENSG00000138722",-3.61416852865483,5.60132050291264,29.9388143268057,4.45896784258884e-08,0.000583500531881175,"MMRN1","chr4","+","MMRN1"
"ENSG00000138738",-2.06342233910074,3.29581355085602,74.4476459683497,6.2267887148385e-18,1.03426960553468e-13,"PRDM5","chr4","-","PRDM5"
"ENSG00000138755",4.39304205165901,5.26965841000073,71.4985961435048,2.77455467292535e-17,4.57385337831744e-13,"CXCL9","chr4","-","CXCL9"
"ENSG00000138769",-2.78343459335694,-0.188548525069072,38.3566716959956,5.89262878963042e-10,8.33806973732704e-06,"CDKL2","chr4","-","CDKL2"
"ENSG00000138778",4.18372556110521,2.76581147150799,155.528508762965,1.07324688126803e-35,1.90479856487449e-31,"CENPE","chr4","-","CENPE"
"ENSG00000138834",-2.27285592487135,7.09643835474367,118.91417763315,1.09360192707748e-27,1.9138033723856e-23,"MAPK8IP3","chr16","+","MAPK8IP3"
"ENSG00000138944",2.21432906999473,0.804968635175722,30.927035227262,2.67913539106078e-08,0.000354154907344325,"KIAA1644","chr22","-","KIAA1644"
"ENSG00000139055",3.29096784552123,3.27732438312516,91.0579067784201,1.39528502201197e-21,2.38203058957883e-17,"ERP27","chr12","-","ERP27"
"ENSG00000139343",2.28461229345922,4.88129483811398,145.744129484978,1.47665331819978e-33,2.61456236520452e-29,"SNRPF","chr12","+","SNRPF"
"ENSG00000139618",2.16529556698253,2.39021854651054,56.926477186274,4.52413508134216e-14,7.11601206944308e-10,"BRCA2","chr13","+","BRCA2"
"ENSG00000139625",-2.41534344084092,5.50645970873837,81.7884160383166,1.51463710600105e-19,2.55004303166336e-15,"MAP3K12","chr12","-","MAP3K12"
"ENSG00000139734",3.59591071735533,1.52383994432053,83.9138917769385,5.16801062751124e-20,8.72876994986649e-16,"DIAPH3","chr13","-","DIAPH3"
"ENSG00000139874",-3.46217306893449,0.670039488245815,56.0484256541319,7.07078039779558e-14,1.10855695076639e-09,"SSTR1","chr14","+","SSTR1"
"ENSG00000140009",-2.63217775232653,0.980059336241244,68.3617097564929,1.36094684482568e-16,2.22460371255206e-12,"ESR2","chr14","-","ESR2"
"ENSG00000140263",2.7437153162969,5.29629244114256,78.7253443843659,7.13739898042252e-19,1.19494333730234e-14,"SORD","chr15","+","SORD"
"ENSG00000140285",-2.01703147044417,5.36614085324994,33.9845616222728,5.55511010343205e-09,7.5743926260296e-05,"FGF7","chr15","+","FGF7"
"ENSG00000140379",2.6128847259921,0.92293278338966,45.5076435517697,1.52044328552229e-11,2.26348391915704e-07,"BCL2A1","chr15","-","BCL2A1"
"ENSG00000140398",-2.63645015074928,5.84097560165238,94.992892097039,1.91070093751586e-22,3.2760878274647e-18,"NEIL1","chr15","+","NEIL1"
"ENSG00000140400",-2.71686607261639,7.43354919995948,171.072256421748,4.31498405334086e-39,7.67765112610938e-35,"MAN2C1","chr15","-","MAN2C1"
"ENSG00000140488",-2.57946011963533,3.40894048451658,43.0527540152673,5.32835597904169e-11,7.81456687886254e-07,"CELF6","chr15","-","CELF6"
"ENSG00000140525",2.22848417788241,4.34141866216143,80.3363375481075,3.15807741809277e-19,5.30241198497775e-15,"FANCI","chr15","+","FANCI"
"ENSG00000140749",2.683181288807,2.48456850934494,75.0086704569588,4.68651412702703e-18,7.79367299324595e-14,"IGSF6","chr16","-","IGSF6"
"ENSG00000140955",-2.8856069640804,0.0762957143550933,29.1411684467043,6.72917836174363e-08,0.000872774433518148,"ADAD2","chr16","+","ADAD2"
"ENSG00000141068",-2.12640310035246,5.21366733848946,73.3463627972858,1.08782424868739e-17,1.80263356249988e-13,"KSR1","chr17","+","KSR1"
"ENSG00000141086",-2.54648936997155,0.161568635956362,62.800969779819,2.28686211328661e-15,3.67430135741759e-11,"CTRL","chr16","-","CTRL"
"ENSG00000141258",-2.20090145532804,7.29927596126292,66.8083086561272,2.99234254946744e-16,4.86913979649342e-12,"SGSM2","chr17","+","SGSM2"
"ENSG00000141338",-3.94140988848507,5.90471535055006,73.0985707747554,1.23333800331432e-17,2.04216106588785e-13,"ABCA8","chr17","-","ABCA8"
"ENSG00000141424",2.84208463059518,8.59092504782318,63.4656358082808,1.63188938332126e-15,2.62701552927057e-11,"SLC39A6","chr18","-","SLC39A6"
"ENSG00000141431",-2.97683730970336,0.924936977356338,57.8750551065214,2.79306658005385e-14,4.41192796985307e-10,"ASXL3","chr18","+","ASXL3"
"ENSG00000141682",2.4803662335904,2.65879994331042,34.6871745062488,3.87173984171308e-09,5.31628597665623e-05,"PMAIP1","chr18","+","PMAIP1"
"ENSG00000141750",-4.82502430522165,8.11897896630294,61.2367377954428,5.06083185985275e-15,8.09125797753257e-11,"STAC2","chr17","-","STAC2"
"ENSG00000142197",2.12341571894682,5.44429045590076,66.5439293391455,3.42182256660888e-16,5.56388349330604e-12,"DOPEY2","chr21","+","DOPEY2"
"ENSG00000142233",-3.53444614578578,1.91247061705835,83.9713627852595,5.01993860933331e-20,8.4806842866077e-16,"NTN5","chr19","-","NTN5"
"ENSG00000142303",-2.44676366808517,4.81621232487011,89.229240591031,3.51613269365246e-21,5.98797397729013e-17,"ADAMTS10","chr19","-","ADAMTS10"
"ENSG00000142611",-2.49710035930077,1.76989238048832,47.528605757041,5.42071340015877e-12,8.15817366723894e-08,"PRDM16","chr1","+","PRDM16"
"ENSG00000142615",-6.22905730136435,0.420836458995762,32.7397063817005,1.0536278739573e-08,0.000141849920670871,"CELA2A","chr1","+","CELA2A"
"ENSG00000142669",2.15773176441206,6.7829581304675,136.305281032714,1.71095368943693e-31,3.01829340353568e-27,"SH3BGRL3","chr1","+","SH3BGRL3"
"ENSG00000142789",-10.4568971483247,1.51746797081475,69.237680270381,8.72844486566582e-17,1.42998112234203e-12,"CELA3A","chr1","+","CELA3A"
"ENSG00000142910",-2.06986254085796,7.59716799443765,53.5474261546147,2.52424911569202e-13,3.91914917702343e-09,"TINAGL1","chr1","+","TINAGL1"
"ENSG00000142945",4.93258443503049,3.54949854764667,106.43340411168,5.92505356105295e-25,1.02775979070025e-20,"KIF2C","chr1","+","KIF2C"
"ENSG00000143061",3.06642105396791,6.16757212008908,139.224278972325,3.93413498985129e-32,6.94807580557637e-28,"IGSF3","chr1","-","IGSF3"
"ENSG00000143127",-2.83998726007754,5.53892240897258,40.373274593372,2.09791279917024e-10,3.01491048368756e-06,"ITGA10","chr1","-","ITGA10"
"ENSG00000143183",2.07858612713033,6.41741179489533,221.135249898081,5.11398526234899e-50,9.13102068592412e-46,"TMCO1","chr1","-","TMCO1"
"ENSG00000143196",-2.19434683150301,7.09695683798025,30.377558140652,3.55618646277853e-08,0.000467709643584632,"DPT","chr1","-","DPT"
"ENSG00000143228",5.11711587534832,2.40833154971396,150.133673178966,1.6208470700979e-34,2.87327560116256e-30,"NUF2","chr1","+","NUF2"
"ENSG00000143256",2.10482283493041,4.96713623481459,98.9279297847923,2.61860118551064e-23,4.50949310156788e-19,"PFDN2","chr1","-","PFDN2"
"ENSG00000143314",2.17353935056384,5.60096070139443,118.319769278404,1.4757199332778e-27,2.58147687928285e-23,"MRPL24","chr1","-","MRPL24"
"ENSG00000143320",3.15756087312867,7.80933646390461,84.323950405612,4.19996380907614e-20,7.10087881200503e-16,"CRABP2","chr1","-","CRABP2"
"ENSG00000143321",2.00372244435927,7.91398682703707,89.5725929275186,2.95590832620422e-21,5.03509424285626e-17,"HDGF","chr1","-","HDGF"
"ENSG00000143382",-3.03838121281115,6.25075636101715,71.7225471301291,2.476860894571e-17,4.08632510386324e-13,"ADAMTSL4","chr1","+","ADAMTSL4"
"ENSG00000143418",2.04366866307496,7.70785736543924,80.4100652133112,3.04241528411979e-19,5.10912798662237e-15,"CERS2","chr1","-","CERS2"
"ENSG00000143450",2.0583044058529,1.73052224308774,65.8978931185554,4.74899049428279e-16,7.70333748077611e-12,"OAZ3","chr1","+","OAZ3"
"ENSG00000143476",4.90979694925537,3.15494072279045,123.946982268039,8.65248783062735e-29,1.51833856451849e-24,"DTL","chr1","+","DTL"
"ENSG00000143493",2.28969371683614,4.48307729269402,129.115226052422,6.39934285128882e-30,1.12628434182683e-25,"INTS7","chr1","-","INTS7"
"ENSG00000143502",2.2956781112377,4.47093580780439,34.6410106418649,3.96465155382696e-09,5.44108779247212e-05,"SUSD4","chr1","-","SUSD4"
"ENSG00000143590",3.06093584128092,3.89314928027347,139.370167908031,3.65549007140041e-32,6.45632656410741e-28,"EFNA3","chr1","+","EFNA3"
"ENSG00000143631",-2.25227542079559,1.03706975793365,38.2811394230968,6.12518003064967e-10,8.66222959934476e-06,"FLG","chr1","-","FLG"
"ENSG00000143742",2.25172728724122,7.50888685216412,178.393127921106,1.08711177020267e-40,1.93581992919989e-36,"SRP9","chr1","+","SRP9"
"ENSG00000143753",2.7069460064038,6.88265771604228,76.7870785295774,1.90419409456811e-18,3.17733826619634e-14,"DEGS1","chr1","+","DEGS1"
"ENSG00000143771",2.36775003459684,5.32218395043448,93.1378776220313,4.87752849594408e-22,8.3469145151091e-18,"CNIH4","chr1","+","CNIH4"
"ENSG00000143799",2.24999961846985,7.18455362959705,146.619704484568,9.50312475733471e-34,1.68338351951427e-29,"PARP1","chr1","-","PARP1"
"ENSG00000143847",-2.09735823933414,2.42428389436477,39.5550210595392,3.18945319582926e-10,4.55900439811835e-06,"PPFIA4","chr1","+","PPFIA4"
"ENSG00000143867",-2.54140402647707,5.24602226271181,37.4708564461995,9.27891413806594e-10,1.3035018581155e-05,"OSR1","chr2","-","OSR1"
"ENSG00000143942",2.59311258003219,0.68664246663261,64.8150556826996,8.22681560037987e-16,1.33019381442542e-11,"CHAC2","chr2","+","CHAC2"
"ENSG00000143977",2.22626476276131,4.86408481125858,105.426311602815,9.84933373611185e-25,1.70688953646818e-20,"SNRPG","chr2","-","SNRPG"
"ENSG00000143995",-3.01473128239194,5.36546489421558,115.966901525589,4.83295594299136e-27,8.43979096324582e-23,"MEIS1","chr2","+","MEIS1"
"ENSG00000144031",-2.50889389371455,2.18111233742743,31.9498317752604,1.58206073424061e-08,0.000211426596523915,"ANKRD53","chr2","+","ANKRD53"
"ENSG00000144230",-5.70857313336492,3.09026351114245,106.330164796893,6.24190792835885e-25,1.08253409201528e-20,"GPR17","chr2","+","GPR17"
"ENSG00000144278",3.16158694133223,1.29181111514229,72.1456891936468,1.99881874908836e-17,3.30224845536888e-13,"GALNT13","chr2","+","GALNT13"
"ENSG00000144596",-3.52256436390706,2.28457606380913,82.0478507948882,1.32831535473681e-19,2.23741438351868e-15,"GRIP2","chr3","-","GRIP2"
"ENSG00000144642",-2.08642862988486,5.44035581906265,65.8301840534617,4.91497205027859e-16,7.97159316834684e-12,"RBMS3","chr3","+","RBMS3"
"ENSG00000144802",-2.76129221461843,7.23224362871603,39.4980949694156,3.28379612058599e-10,4.69057437864503e-06,"NFKBIZ","chr3","+","NFKBIZ"
