"identifier","log2FoldChange","logCPM","LR","pvalue","padj","gene","chrom","strand","Symbol"
"ENSG00000115290",2.42181304053654,3.49276453001613,31.0091621445438,2.56813264891242e-08,0.000239889270734909,"GRB14","chr2","-","GRB14"
"ENSG00000115353",-2.09402879422948,1.76688724125124,129.648662472522,4.89124226978732e-30,7.87441093013061e-26,"TACR1","chr2","-","TACR1"
"ENSG00000115361",-2.25691689649619,0.3103382854362,69.9531609971157,6.07295087453989e-17,8.01022220351812e-13,"ACADL","chr2","-","ACADL"
"ENSG00000115414",4.15810411546057,12.1754913675898,267.915637725736,3.22993165376848e-60,5.96665274400651e-56,"FN1","chr2","-","FN1"
"ENSG00000115415",2.36591609205404,8.505669714555,173.765954566097,1.11351425415629e-39,1.91246073151343e-35,"STAT1","chr2","-","STAT1"
"ENSG00000115507",2.80705100338358,1.92889872388641,104.171094000716,1.85578373447383e-24,2.80557384977754e-20,"OTX1","chr2","+","OTX1"
"ENSG00000115593",-3.11812118267934,0.476771961288827,126.680268415782,2.18248713375645e-29,3.49132466787019e-25,"SMYD1","chr2","+","SMYD1"
"ENSG00000115596",-2.69840403027089,0.750832966632456,211.901722043458,5.28411973692492e-48,9.42581278672667e-44,"WNT6","chr2","+","WNT6"
"ENSG00000115602",-3.06193014440525,0.720801990946508,279.747977470665,8.52150494301423e-63,1.58295475821432e-58,"IL1RL1","chr2","+","IL1RL1"
"ENSG00000115616",3.36827429216713,2.58693688497993,52.646626246494,3.9929622094468e-13,4.70929962982155e-09,"SLC9A2","chr2","+","SLC9A2"
"ENSG00000115705",-3.27614337861509,1.09987713617014,635.371985198705,3.39212312457662e-140,6.6387241671089e-136,"TPO","chr2","+","TPO"
"ENSG00000115718",2.05989014831794,-0.387717407076038,75.1613341734078,4.33779441148055e-18,5.88465189861451e-14,"PROC","chr2","+","PROC"
"ENSG00000115844",2.67552919139962,1.51560238945383,31.0478283958598,2.51747828576983e-08,0.000235308695370906,"DLX2","chr2","-","DLX2"
"ENSG00000115884",2.70923012354968,8.46211634600684,181.329927146198,2.48341351849576e-41,4.30375562755315e-37,"SDC1","chr2","-","SDC1"
"ENSG00000115902",2.48708640620697,6.66567356332695,231.544933788294,2.74424629264748e-52,4.97010446061385e-48,"SLC1A4","chr2","+","SLC1A4"
"ENSG00000116014",2.99653990647142,0.0632153656453431,51.9233832462742,5.77090555065493e-13,6.76580966758784e-09,"KISS1R","chr19","+","KISS1R"
"ENSG00000116031",2.54898820198004,1.82136188678457,45.9156546761023,1.23455458095782e-11,1.36763956478507e-07,"CD207","chr2","-","CD207"
"ENSG00000116133",2.07178951616447,9.44665150047271,156.804113508977,5.64876988867237e-36,9.51365824650201e-32,"DHCR24","chr1","-","DHCR24"
"ENSG00000116147",3.09471639444836,0.652908893324381,53.9650262060954,2.04090235801428e-13,2.4301024376876e-09,"TNR","chr1","-","TNR"
"ENSG00000116183",-2.27529256233506,-0.097009690278037,134.054398377646,5.31588282032709e-31,8.6282094056729e-27,"PAPPA2","chr1","+","PAPPA2"
"ENSG00000116194",-3.39949900982427,2.04580304740246,526.773299703116,1.42212896085638e-116,2.76177444198308e-112,"ANGPTL1","chr1","-","ANGPTL1"
"ENSG00000116285",-2.06026935798783,6.47421952919366,331.513038193033,4.50036635764443e-74,8.48904106042468e-70,"ERRFI1","chr1","-","ERRFI1"
"ENSG00000116329",3.77080091048119,1.68214910828094,77.56205217262,1.28617604078958e-18,1.76566246879593e-14,"OPRD1","chr1","+","OPRD1"
"ENSG00000116396",-2.07654385640856,3.7389641716139,339.166698412639,9.69057407160211e-76,1.83268136842139e-71,"KCNC4","chr1","+","KCNC4"
"ENSG00000116652",-2.47052501244025,-0.89930257241143,363.713295680568,4.37558232618147e-81,8.32760828318857e-77,"DLEU2L","chr1","+","DLEU2L"
"ENSG00000116678",-2.23276510337208,3.66532280979388,284.520573398698,7.7716367551317e-64,1.44622388376246e-59,"LEPR","chr1","+","LEPR"
"ENSG00000116748",-2.0250750678589,-0.89634574312316,89.5815078845685,2.94261841860242e-21,4.24502133067585e-17,"AMPD1","chr1","-","AMPD1"
"ENSG00000116771",2.91507448934155,0.993713799876916,248.790083931273,4.76666689095217e-56,8.71489707672785e-52,"AGMAT","chr1","-","AGMAT"
"ENSG00000116824",2.27984614328966,3.91743839945346,98.3835257546384,3.44715107603278e-23,5.12177706876951e-19,"CD2","chr1","+","CD2"
"ENSG00000116883",-2.33598682459241,2.21807568139304,334.08931318317,1.23636252272453e-74,2.33449971540845e-70,"RP11-268J15.5","chr1","+","RP11-268J15.5"
"ENSG00000117009",3.5068944207295,3.4670853673205,120.148592391003,5.86952593463323e-28,9.2644597352251e-24,"KMO","chr1","+","KMO"
"ENSG00000117091",2.06614386616817,3.95485424147955,108.945475367479,1.66812007776057e-25,2.55589358314474e-21,"CD48","chr1","-","CD48"
"ENSG00000117148",8.87758539465528,2.37001285065692,103.904765326151,2.12278286997326e-24,3.20646352509461e-20,"ACTL8","chr1","+","ACTL8"
"ENSG00000117152",2.73641841683881,3.58953255104036,116.236498284457,4.21866214165263e-27,6.59250332876056e-23,"RGS4","chr1","+","RGS4"
"ENSG00000117155",2.30314959953538,4.98091098016724,363.675031030545,4.46033671240181e-81,8.48846679737189e-77,"SSX2IP","chr1","-","SSX2IP"
"ENSG00000117215",4.52325072961906,2.36083344261813,111.654150389304,4.25408104052001e-26,6.56447245362643e-22,"PLA2G2D","chr1","-","PLA2G2D"
"ENSG00000117322",3.33453197312694,2.25423885554118,40.2079009908362,2.28322950005265e-10,2.3935094849052e-06,"CR2","chr1","+","CR2"
"ENSG00000117399",3.85392963344588,5.21071567372316,297.902344921984,9.43593677712446e-67,1.76385966174788e-62,"CDC20","chr1","+","CDC20"
"ENSG00000117425",-2.48217103092749,1.58550663654414,430.805925767469,1.08512244757007e-95,2.08658195443249e-91,"PTCH2","chr1","-","PTCH2"
"ENSG00000117472",3.13702572722585,6.47696412179874,104.174799181462,1.85231657259153e-24,2.80051742610113e-20,"TSPAN1","chr1","+","TSPAN1"
"ENSG00000117525",-2.06883468786589,4.68729693231377,169.442382412318,9.79392727238066e-39,1.67476156357709e-34,"F3","chr1","-","F3"
"ENSG00000117560",2.46281573763942,0.224620733039847,92.4323828512506,6.96647914616437e-22,1.01508567638761e-17,"FASLG","chr1","+","FASLG"
"ENSG00000117586",2.97513541850495,2.87176398282055,220.433871526744,7.27353549461049e-50,1.30574509199248e-45,"TNFSF4","chr1","-","TNFSF4"
"ENSG00000117598",3.85521830449685,-1.72995760075435,88.3972935257596,5.35440179642984e-21,7.69159818057146e-17,"LPPR5","chr1","-","LPPR5"
"ENSG00000117616",-2.26002663345434,5.32034893169875,709.164185582884,3.04025578747529e-156,5.96650198292025e-152,"RSRP1","chr1","-","RSRP1"
"ENSG00000117632",2.64247904208821,7.66016345416666,272.482767770623,3.26444860484558e-61,6.04314725729013e-57,"STMN1","chr1","-","STMN1"
"ENSG00000117650",6.54607591891814,4.61093789980107,611.646564193368,4.90477146594731e-135,9.58588535304742e-131,"NEK2","chr1","-","NEK2"
"ENSG00000117707",-2.03595944695711,1.59090485103889,135.648294625836,2.38196468994129e-31,3.87712392581743e-27,"PROX1","chr1","+","PROX1"
"ENSG00000117724",5.50644839495873,6.80541564243329,533.496896650585,4.8998713361872e-118,9.52240995474621e-114,"CENPF","chr1","+","CENPF"
"ENSG00000117834",-2.03587983070103,-1.0305327242988,145.836024651485,1.40990128622549e-33,2.3366294016615e-29,"SLC5A9","chr1","+","SLC5A9"
"ENSG00000117983",2.76740536331481,6.89486637128818,34.502573197102,4.25688195537628e-09,4.17642688641967e-05,"MUC5B","chr11","+","MUC5B"
"ENSG00000118193",4.96654735126616,3.5721814739982,352.249012354322,1.37211249757342e-78,2.60303461914653e-74,"KIF14","chr1","-","KIF14"
"ENSG00000118432",-3.39566177361283,2.03958440683903,263.293756362128,3.28528413201169e-59,6.05477865529754e-55,"CNR1","chr6","-","CNR1"
"ENSG00000118495",-2.97225273239294,4.00218212015223,901.815731352,3.95460397080586e-198,7.80678369876784e-194,"PLAGL1","chr6","-","PLAGL1"
"ENSG00000118729",-2.34086825044383,0.969676815691716,181.248439074908,2.58726258703813e-41,4.48294988456096e-37,"CASQ2","chr1","-","CASQ2"
"ENSG00000118785",3.3440306768967,7.99136160705269,116.913958599001,2.99795396451326e-27,4.69389652223841e-23,"SPP1","chr4","+","SPP1"
"ENSG00000118946",2.17856089437183,3.49212419035739,202.881735315667,4.90901831051807e-46,8.68748970412382e-42,"PCDH17","chr13","+","PCDH17"
"ENSG00000119121",-2.12456572638372,0.0308123426051744,163.061820332264,2.42502268280318e-37,4.11744601313151e-33,"TRPM6","chr9","-","TRPM6"
"ENSG00000119138",-2.22519544813032,5.75474332279493,576.966377443096,1.71379289693467e-127,3.34275304547108e-123,"KLF9","chr9","-","KLF9"
"ENSG00000119147",-2.89886201904868,2.17014174492528,163.484065358309,1.96097279576337e-37,3.33149668272238e-33,"C2orf40","chr2","+","C2ORF40"
"ENSG00000119283",2.67438915249432,0.519957028817152,30.1639935983164,3.97012189001392e-08,0.000365767329726982,"TRIM67","chr1","+","TRIM67"
"ENSG00000119547",4.21549527609296,1.94499537110602,64.0567505084332,1.20886374583145e-15,1.54118038956051e-11,"ONECUT2","chr18","+","ONECUT2"
"ENSG00000119771",-3.21553901813282,2.58395586650387,748.821970724736,7.23682080377187e-165,1.42232476077332e-160,"KLHL29","chr2","+","KLHL29"
"ENSG00000119888",2.58007322657175,7.8386555372544,295.021520451015,4.00354043428979e-66,7.47701211507961e-62,"EPCAM","chr2","+","EPCAM"
"ENSG00000119927",-3.48858308602612,5.29559033971188,1097.27522103616,1.29151830847229e-240,2.55707709894429e-236,"GPAM","chr10","-","GPAM"
"ENSG00000120049",-3.64447037079482,2.4159119754451,473.841368864137,4.67590762694061e-105,9.04086739668967e-101,"KCNIP2","chr10","-","KCNIP2"
"ENSG00000120057",-2.51806099214112,-1.35453456503607,58.7279821716772,1.81048261344123e-14,2.23033353149825e-10,"SFRP5","chr10","-","SFRP5"
"ENSG00000120129",-2.01459281021688,7.28534610658809,189.019050211578,5.20539911513177e-43,9.10059927298487e-39,"DUSP1","chr5","-","DUSP1"
"ENSG00000120334",2.01667196659084,3.36177340814635,281.829933091094,2.99796507879743e-63,5.57261748846867e-59,"CENPL","chr1","-","CENPL"
"ENSG00000120645",-2.06839883172787,0.766654583813593,163.859702210997,1.62334417937311e-37,2.75919810168048e-33,"IQSEC3","chr12","+","IQSEC3"
"ENSG00000120907",-4.03742935990554,-1.56616718600196,467.043645741255,1.40960456240180e-103,2.72349697501651e-99,"ADRA1A","chr8","-","ADRA1A"
"ENSG00000121152",3.75782390666037,3.88991247498836,352.538764978435,1.18656952235685e-78,2.25127835476765e-74,"NCAPH","chr2","+","NCAPH"
"ENSG00000121211",4.23429943919764,1.88047145496863,305.084525901888,2.57072057471065e-68,4.81367427614568e-64,"MND1","chr4","+","MND1"
"ENSG00000121270",2.73705921592376,5.753575606996,42.2035276624306,8.22515159506235e-11,8.81571747958782e-07,"ABCC11","chr16","-","ABCC11"
"ENSG00000121310",-2.18300385493101,5.64866022786571,590.579109903303,1.87475473229802e-130,3.65970871291897e-126,"ECHDC2","chr1","-","ECHDC2"
"ENSG00000121594",2.91009762881522,0.346345710960666,157.669665758434,3.65444134178853e-36,6.16321532292635e-32,"CD80","chr3","-","CD80"
"ENSG00000121621",3.91468707159147,3.08678970752091,355.122943204511,3.24764784673035e-79,6.16695849615625e-75,"KIF18A","chr11","-","KIF18A"
"ENSG00000121716",-2.6053585068588,4.44928417644832,495.813378341111,7.74287516368369e-110,1.50018206296372e-105,"PILRB","chr7","+","PILRB"
"ENSG00000121742",3.16750994632909,0.798965448363556,34.4961283739526,4.27100007868155e-09,4.18942397717873e-05,"GJB6","chr13","-","GJB6"
"ENSG00000121904",2.0944863832873,1.71692370420376,76.8309664587541,1.86234455671771e-18,2.54843229141251e-14,"CSMD2","chr1","-","CSMD2"
"ENSG00000122025",2.15810726356649,2.69463758232746,43.79589863562,3.6446800179665e-11,3.97051441157271e-07,"FLT3","chr13","-","FLT3"
"ENSG00000122121",-2.48964385543235,0.439875849948294,199.460178980952,2.73926282233983e-45,4.83781207053438e-41,"XPNPEP2","chrX","+","XPNPEP2"
"ENSG00000122133",3.15941313776244,-0.705451731412034,29.9886906566428,4.34573502500147e-08,0.000399025389995635,"PAEP","chr9","+","PAEP"
"ENSG00000122367",-3.0875564127766,0.867070364967219,768.67331891567,3.49313681630431e-169,6.87134943135221e-165,"LDB3","chr10","+","LDB3"
"ENSG00000122420",-2.36682078414813,1.72971988220847,182.666110419095,1.26859600526031e-41,2.2017752267298e-37,"PTGFR","chr1","+","PTGFR"
"ENSG00000122584",6.03389230610581,2.89967855557216,43.9737515880306,3.32809154440931e-11,3.63361034818609e-07,"NXPH1","chr7","+","NXPH1"
"ENSG00000122641",4.36263502246565,6.19479472221287,319.171130419805,2.19506659524069e-71,4.12518865243584e-67,"INHBA","chr7","-","INHBA"
"ENSG00000122711",3.05284554705354,-1.35087526729789,31.6512474748333,1.84496046709176e-08,0.000174053570465437,"SPINK4","chr9","+","SPINK4"
"ENSG00000122756",-2.98573839480964,2.85100731468242,179.638080305642,5.8135645512122e-41,1.00464209009498e-36,"CNTFR","chr9","-","CNTFR"
"ENSG00000122861",2.06971880123462,6.47899596172028,100.787512369432,1.02399879776116e-23,1.53251660072936e-19,"PLAU","chr10","+","PLAU"
"ENSG00000122952",3.41843496679709,5.28620199667814,348.550772557762,8.76458296895305e-78,1.66097611844629e-73,"ZWINT","chr10","-","ZWINT"
"ENSG00000122966",2.38311712633034,4.44409301156693,220.163316946753,8.3322071681323e-50,1.49546454253639e-45,"CIT","chr12","-","CIT"
"ENSG00000123201",2.37142204218711,-0.481193143377059,33.27314894196,8.00807662686898e-09,7.73900525220618e-05,"GUCY1B2","chr13","-","GUCY1B2"
"ENSG00000123219",2.29189549657228,2.31247635284244,190.40900013428,2.58854453803641e-43,4.53305919500936e-39,"CENPK","chr5","-","CENPK"
"ENSG00000123243",-2.50573299028634,4.55205268420837,281.391383633633,3.73587361588806e-63,6.94274752776637e-59,"ITIH5","chr10","-","ITIH5"
"ENSG00000123358",-2.33625978583934,6.56741963979837,189.992391970833,3.19147694361835e-43,5.5860420944152e-39,"NR4A1","chr12","+","NR4A1"
"ENSG00000123364",4.17336493084122,3.41334512752139,147.527539302312,6.01741358957925e-34,9.99432223093218e-30,"HOXC13","chr12","+","HOXC13"
"ENSG00000123388",3.64984719851399,2.8142283088658,84.5056486561791,3.83118696344689e-20,5.41768148501025e-16,"HOXC11","chr12","+","HOXC11"
"ENSG00000123407",6.28397169438903,2.35481413734694,82.681828174467,9.63832674049568e-20,1.35351022416781e-15,"HOXC12","chr12","+","HOXC12"
"ENSG00000123473",2.65085268882734,4.07630600719224,262.182599219517,5.73811345010113e-59,1.05690311637413e-54,"STIL","chr1","-","STIL"
"ENSG00000123485",4.50668295222159,3.85412829082044,399.859016704723,5.91051000595683e-89,1.13239461204127e-84,"HJURP","chr2","-","HJURP"
"ENSG00000123500",8.83484165862664,7.11316560128393,444.447923905206,1.16524562046062e-98,2.24542831062761e-94,"COL10A1","chr6","-","COL10A1"
"ENSG00000123612",-3.48338996659079,1.66354080397991,444.768661416068,9.92234359825756e-99,1.91243250512816e-94,"ACVR1C","chr2","-","ACVR1C"
"ENSG00000123689",-3.68446141316207,4.10255364527758,447.102148733334,3.0815745613363e-99,5.94127575425639e-95,"G0S2","chr1","+","G0S2"
"ENSG00000123838",-2.57058523232389,0.977328106520995,60.2670827467534,8.28209215758396e-15,1.03070636901132e-10,"C4BPA","chr1","+","C4BPA"
"ENSG00000123843",-2.62849346486306,0.262683525258066,115.972874713412,4.81842136109027e-27,7.52444679747856e-23,"C4BPB","chr1","+","C4BPB"
"ENSG00000123975",3.84958349772337,5.04904679756645,427.514042382011,5.64885088812474e-95,1.08599158324198e-90,"CKS2","chr9","+","CKS2"
"ENSG00000124143",-2.00974808536253,3.33143182276289,43.6930249824577,3.84138422104962e-11,4.17904189407988e-07,"ARHGAP40","chr20","+","ARHGAP40"
"ENSG00000124171",2.68062313921938,5.52641389116756,139.510672355716,3.40580424650703e-32,5.58347548172363e-28,"PARD6B","chr20","+","PARD6B"
"ENSG00000124205",-2.59979535482197,1.38991582695205,64.5444349921415,9.43797249736057e-16,1.20598412571273e-11,"EDN3","chr20","+","EDN3"
"ENSG00000124224",-2.17562435891676,2.15970473758911,401.734949379529,2.30812859336707e-89,4.42306682346932e-85,"PPP4R1L","chr20","-","PPP4R1L"
"ENSG00000124237",6.64889733181173,0.318562233742847,29.3542070530609,6.02854959027038e-08,0.000547211446308842,"C20orf85","chr20","+","C20ORF85"
"ENSG00000124253",-4.72336095771093,2.61026039621434,375.449148607518,1.21834036088232e-83,2.32325323416649e-79,"PCK1","chr20","+","PCK1"
"ENSG00000124257",-2.50225836273033,0.0547408150925438,561.853052605906,3.32291274091304e-124,6.47436318439498e-120,"NEURL2","chr20","-","NEURL2"
"ENSG00000124302",2.24119881377944,3.35341322829603,31.343834981732,2.1614394994478e-08,0.000203024012183132,"CHST8","chr19","+","CHST8"
"ENSG00000124440",-6.16889857524109,2.00405418795413,1554.51550429672,0,0,"HIF3A","chr19","+","HIF3A"
"ENSG00000124479",2.52004703174006,3.19492902975741,32.1323880232239,1.4401631550475e-08,0.000136945114413467,"NDP","chrX","-","NDP"
"ENSG00000124493",4.53054444882436,3.02569145379726,119.89607838096,6.66630664711245e-28,1.05167653664846e-23,"GRM4","chr6","-","GRM4"
"ENSG00000124507",2.39223222048248,2.09395701879986,120.157102028904,5.84440156454547e-28,9.22538786963503e-24,"PACSIN1","chr6","+","PACSIN1"
"ENSG00000124615",-2.33921802881102,4.11984103063633,730.642430190487,6.4939269392798e-161,1.27553712941334e-156,"MOCS1","chr6","-","MOCS1"
"ENSG00000124635",2.50377432511954,1.28118657966141,79.557851366558,4.68310102263372e-19,6.49030970726808e-15,"HIST1H2BJ","chr6","-","HIST1H2BJ"
"ENSG00000124731",2.33831095124658,1.62145639029703,79.8959296237304,3.9465874632804e-19,5.47786339903319e-15,"TREM1","chr6","-","TREM1"
"ENSG00000125245",2.03625303730086,0.0079214933762382,62.8745061801048,2.20305401396999e-15,2.78774454927763e-11,"GPR18","chr13","-","GPR18"
"ENSG00000125508",2.40091677179558,1.00670445643958,96.4558795948099,9.12549006121187e-23,1.34847366634528e-18,"SRMS","chr20","-","SRMS"
"ENSG00000125538",2.41289269885342,2.12583928067937,109.136128490495,1.51514606353939e-25,2.32347648843766e-21,"IL1B","chr2","-","IL1B"
"ENSG00000125813",2.98508564238645,-0.154901194999811,39.0767698531956,4.07463536928092e-10,4.22091477903811e-06,"PAX1","chr20","+","PAX1"
"ENSG00000125820",7.5430753721861,0.104688801233595,46.2367188883053,1.04794497642138e-11,1.16479084129237e-07,"NKX2-2","chr20","-","NKX2-2"
"ENSG00000125845",-2.04803115172259,1.3490954222629,188.177425690653,7.94638292880471e-43,1.38751792319859e-38,"BMP2","chr20","+","BMP2"
"ENSG00000125869",3.76904405956616,3.80440028923673,193.845333169147,4.60278707593292e-44,8.08709689241415e-40,"LAMP5","chr20","+","LAMP5"
"ENSG00000125878",-2.02839709465661,-0.6802280580044,139.669818991268,3.14352766591234e-32,5.15507101932964e-28,"TCF15","chr20","-","TCF15"
"ENSG00000125879",3.4935630010277,-1.77088811059342,43.7216917707406,3.78552647102317e-11,4.11940990576741e-07,"OTOR","chr20","+","OTOR"
"ENSG00000125999",5.47873096514507,5.2942221686783,78.8598095809352,6.66775310349338e-19,9.2088338112347e-15,"BPIFB1","chr20","+","BPIFB1"
"ENSG00000126010",2.29513713396594,3.40532457788886,31.5409071038325,1.9528267324587e-08,0.000183956278197609,"GRPR","chrX","+","GRPR"
"ENSG00000126218",-2.45090603493997,0.955075840720256,298.967239288942,5.53065307162072e-67,1.03412151133164e-62,"F10","chr13","+","F10"
"ENSG00000126368",-2.50280878747975,4.802134828612,551.065126418417,7.3838396138326e-122,1.43755973441707e-117,"NR1D1","chr17","-","NR1D1"
"ENSG00000126545",-3.14306060985621,4.24528323610733,57.7981091531651,2.90448783341613e-14,3.55596445445137e-10,"CSN1S1","chr4","+","CSN1S1"
"ENSG00000126709",3.67437256315515,8.30564706168819,130.725680283728,2.84300672990786e-30,4.58690705803334e-26,"IFI6","chr1","-","IFI6"
"ENSG00000126778",3.05369568067996,4.68696813015757,87.9133756097372,6.83846735730455e-21,9.80499449690327e-17,"SIX1","chr14","-","SIX1"
"ENSG00000126787",5.3228718917667,4.07420971458514,480.035071431802,2.09948224343093e-106,4.06081855524411e-102,"DLGAP5","chr14","-","DLGAP5"
"ENSG00000126790",-2.09839139509404,2.38815369588078,859.42460713929,6.49606038100681e-189,1.28108806773835e-184,"L3HYPDH","chr14","-","L3HYPDH"
"ENSG00000126803",2.04297527431492,5.54814975268855,74.0293298638067,7.69649432513751e-18,1.0381801195178e-13,"HSPA2","chr14","+","HSPA2"
"ENSG00000126895",-2.79337462490511,0.0431943961712169,287.190981371032,2.0352893496476e-64,3.78991229797879e-60,"AVPR2","chrX","+","AVPR2"
"ENSG00000127241",-2.57824575623359,-0.355518974581335,135.17045775892,3.03006281616202e-31,4.92748815164268e-27,"MASP1","chr3","-","MASP1"
"ENSG00000127366",-2.59662684273596,-1.1579145699094,492.648758525197,3.77985876419502e-109,7.32158642624576e-105,"TAS2R5","chr7","+","TAS2R5"
"ENSG00000127423",3.69461697302668,2.00929241472366,335.914813148698,4.94956721498486e-75,9.35121733927089e-71,"AUNIP","chr1","-","AUNIP"
"ENSG00000127533",-2.07142095653572,2.21676758326969,267.10137228461,4.86032092816115e-60,8.97701275431364e-56,"F2RL3","chr19","+","F2RL3"
"ENSG00000127561",2.34010614365586,1.521344375712,73.9818320043059,7.88393103006335e-18,1.06322693871434e-13,"SYNGR3","chr16","+","SYNGR3"
"ENSG00000127564",4.49670393329224,4.49638903191898,323.308888862479,2.75527529964059e-72,5.18597916898351e-68,"PKMYT1","chr16","-","PKMYT1"
"ENSG00000127588",5.93549021399649,-0.0308732397716736,102.973303981609,3.39694991591048e-24,5.1147874883864e-20,"GNG13","chr16","-","GNG13"
"ENSG00000128165",2.87195996351111,3.78772526283641,204.67278153667,1.99610611348282e-46,3.53909613920504e-42,"ADM2","chr22","+","ADM2"
"ENSG00000128218",2.20899481396799,-0.119386269500515,46.6635153014881,8.4283679161791e-12,9.40521575766425e-08,"VPREB3","chr22","-","VPREB3"
"ENSG00000128242",-2.60695203825703,-1.47998405716155,186.308689370484,2.03284879916969e-42,3.54284888719293e-38,"GAL3ST1","chr22","-","GAL3ST1"
"ENSG00000128262",-3.50612966068581,0.563667334007393,756.347923654489,1.67163754656818e-166,3.28627225279838e-162,"POM121L9P","chr22","+","POM121L9P"
"ENSG00000128285",2.12021072065625,0.386649211965752,43.7409463945905,3.74846562829244e-11,4.08020483639632e-07,"MCHR1","chr22","+","MCHR1"
"ENSG00000128408",2.28680134495394,1.51625552118098,145.375996044648,1.77729529484675e-33,2.94302327873673e-29,"RIBC2","chr22","+","RIBC2"
"ENSG00000128422",-2.66681650998323,7.66371153571308,151.24328739859,9.27286476140193e-35,1.54856841515412e-30,"KRT17","chr17","-","KRT17"
"ENSG00000128482",-3.17244753636929,-0.654845412807338,637.375911793304,1.24349148774854e-140,2.43401023811899e-136,"RNF112","chr17","+","RNF112"
"ENSG00000128564",3.8758365456735,0.491284618107283,59.1812046416737,1.43800812268382e-14,1.7773780396372e-10,"VGF","chr7","-","VGF"
"ENSG00000128652",-2.35146988876618,0.305504939079827,273.478089533545,1.98103619496339e-61,3.67026575840867e-57,"HOXD3","chr2","+","HOXD3"
"ENSG00000128709",-2.54622477739998,2.4271947858439,514.754500571575,5.85842379512762e-114,1.13665138473066e-109,"HOXD9","chr2","+","HOXD9"
"ENSG00000128710",-2.24749512349439,0.52370480093157,269.304450028396,1.608799963731e-60,2.97322321297126e-56,"HOXD10","chr2","+","HOXD10"
"ENSG00000128918",-2.70727568549558,1.6942977621075,256.715808647908,8.92089920348861e-58,1.63885839267289e-53,"ALDH1A2","chr15","-","ALDH1A2"
"ENSG00000129151",-2.06201469789879,2.80498246165633,96.4901916032397,8.96870482476577e-23,1.32557457310038e-18,"BBOX1","chr11","+","BBOX1"
"ENSG00000129173",4.52187009317353,2.63820270143348,271.071434700701,6.62821232337815e-61,1.22628556194819e-56,"E2F8","chr11","-","E2F8"
"ENSG00000129195",4.21962831468133,2.79458559853414,321.674922080879,6.25273290840619e-72,1.17595147808395e-67,"FAM64A","chr17","+","FAM64A"
"ENSG00000129204",-3.01671774516721,0.652543419453783,757.57300284448,9.0525105237814e-167,1.77972356897542e-162,"USP6","chr17","+","USP6"
"ENSG00000129244",-2.2159806911016,1.32171486662522,277.598584492578,2.50561360785668e-62,4.64991773346044e-58,"ATP1B2","chr17","+","ATP1B2"
"ENSG00000129354",2.16284583299234,6.64347049657889,293.102447927294,1.0485114320464e-65,1.95715143905781e-61,"AP1M2","chr19","-","AP1M2"
"ENSG00000129467",-3.44091246036955,3.69902032824721,1240.52644193975,9.50371639291212e-272,1.88439688638662e-267,"ADCY4","chr14","-","ADCY4"
"ENSG00000129514",2.24287732464867,8.0924513352293,106.224133557916,6.58498055195193e-25,1.00164139175741e-20,"FOXA1","chr14","-","FOXA1"
"ENSG00000129596",-3.04290512721681,2.42146512912315,352.917628863306,9.8127787964489e-79,1.86207290441414e-74,"CDO1","chr5","-","CDO1"
"ENSG00000129654",6.00831296669593,2.62334917643433,99.6785358101513,1.7925343014225e-23,2.67392341743194e-19,"FOXJ1","chr17","-","FOXJ1"
"ENSG00000129757",-2.72932585451271,3.88496419775645,562.411912887399,2.51159058763543e-124,4.8940854190664e-120,"CDKN1C","chr11","-","CDKN1C"
"ENSG00000129810",5.00904400163324,2.64265607084125,410.394020210454,3.00855870494972e-91,5.77041559609356e-87,"SGOL1","chr3","-","SGOL1"
"ENSG00000129990",2.99048891635761,0.441367272783977,34.1112346886953,5.20498835275584e-09,5.08163012879553e-05,"SYT5","chr19","-","SYT5"
"ENSG00000130032",-3.29906691223583,0.502368076808742,432.796830765457,4.00094520165813e-96,7.69621818990958e-92,"PRRG3","chrX","+","PRRG3"
"ENSG00000130054",2.45733054980704,1.98012145480506,78.8542720047217,6.68646944017717e-19,9.23334564994066e-15,"FAM155B","chrX","+","FAM155B"
"ENSG00000130055",4.46601667134477,-0.061870686601593,48.5203302121495,3.26882531740628e-12,3.71371244310527e-08,"GDPD2","chrX","+","GDPD2"
"ENSG00000130176",-2.45253661221181,4.5759491415089,241.430454863192,1.91781317679624e-54,3.49214601362827e-50,"CNN1","chr19","+","CNN1"
"ENSG00000130294",4.49574255999716,4.04402333460038,60.7452603113327,6.49593306619977e-15,8.11082202645703e-11,"KIF1A","chr2","-","KIF1A"
"ENSG00000130307",-3.22837308436334,1.60635036976723,933.889934666788,4.21410884757016e-205,8.32581485014436e-201,"USHBP1","chr19","-","USHBP1"
"ENSG00000130427",3.1239189024612,-0.159547699687543,35.0516706739638,3.21071382787324e-09,3.17154311917319e-05,"EPO","chr7","+","EPO"
"ENSG00000130477",3.20691419611123,2.17180203782365,54.2119551726421,1.79988438062689e-13,2.14708207764982e-09,"UNC13A","chr19","-","UNC13A"
"ENSG00000130487",2.73476847560267,4.32227228015026,63.5786549177551,1.54089797032845e-15,1.96017630805482e-11,"KLHDC7B","chr22","+","KLHDC7B"
"ENSG00000130518",-2.6361831584123,2.68834034868787,358.208837036489,6.91205536506158e-80,1.31349788102265e-75,"KIAA1683","chr19","-","KIAA1683"
